job_id,num_resume,predict_id,ndcg@1,ndcg@3,ndcg@5,ndcg@7,ndcg@10,ndcg@20,ndcg@50
5262,897,56,0,0,0,0,0,0,0
5263,897,550,0,0,0,0,0,0,0
5264,897,29,0,0,0,0,0,0,0.2037950470905062
5265,897,144,0,0,0,0,0,0,0
5266,897,389,0,0,0,0,0,0,0
5267,897,574,0,0,0,0,0,0,0
5268,897,85,0,0,0,0,0,0,0
5270,897,82,0,0,0,0,0,0,0
5271,897,202,0,0,0,0,0,0,0
5272,860,187,0,0,0,0,0,0,0
5273,897,426,0,0,0,0,0,0,0
5274,897,80,0,0,0,0,0,0,0
5275,897,2,0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575
5277,897,102,0,0,0,0,0,0,0
5278,897,195,0,0,0,0,0,0,0
5279,897,162,0,0,0,0,0,0,0
5280,897,76,0,0,0,0,0,0,0
5282,897,56,0,0,0,0,0,0,0
5283,897,140,0,0,0,0,0,0,0
5284,897,558,0,0,0,0,0,0,0
5285,897,418,0,0,0,0,0,0,0
5286,897,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5287,897,74,0,0,0,0,0,0,0
5288,897,298,0,0,0,0,0,0,0
5290,897,176,0,0,0,0,0,0,0
5291,897,16,0,0,0,0,0,0.24465054211822604,0.24465054211822604
5297,897,95,0,0,0,0,0,0,0
5299,897,-1,0,0,0,0,0,0,0
5301,897,214,0,0,0,0,0,0,0
5303,897,261,0,0,0,0,0,0,0
5304,897,56,0,0,0,0,0,0,0
5305,897,46,0,0,0,0,0,0,0.18003132665669264
5308,897,4,0,0,0.43067655807339306,0.43067655807339306,0.43067655807339306,0.43067655807339306,0.43067655807339306
5309,897,706,0,0,0,0,0,0,0
5310,897,173,0,0,0,0,0,0,0
5312,897,82,0,0,0,0,0,0,0
5313,897,8,0,0,0,0,0.31546487678572877,0.31546487678572877,0.31546487678572877
5314,897,455,0,0,0,0,0,0,0
5315,897,38,0,0,0,0,0,0,0.18920035951687003
5316,897,890,0,0,0,0,0,0,0
5317,897,761,0,0,0,0,0,0,0
5318,897,776,0,0,0,0,0,0,0
5319,897,4,0,0,0.43067655807339306,0.43067655807339306,0.43067655807339306,0.43067655807339306,0.43067655807339306
5320,897,7,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
5321,897,2,0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575
5322,897,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
